polarity,tweet,dates
0.0,atishub TCS ICICIBank AxisBank AxisMutualFund AxisBankSupport bombayquiz DelhiQuizClub quizclubiitm,05-03-2021
-0.1,Botched up online electric recharges services in my state is another proof that this state is not ready to go onlin,05-03-2021
0.22000000000000006,RT Trasolutions Enjoy the most economic rides in Mumbai Sedan starting 15km amp SUV starting 18 km RideBefikar with travellingso,05-03-2021
0.0,RT TCS Medical Devices are continually evolving amp generating newer clinical data We explore implementing AI driven Electronic Data Capt,05-03-2021
0.25,RT Team5Trillion In India there are about 330 companies whose market value has exceeded a billiondollar higher than countries like C,05-03-2021
0.22000000000000006,RT Trasolutions Enjoy the most economic rides in Mumbai Sedan starting 15km amp SUV starting 18 km RideBefikar with travellingso,05-03-2021
0.22000000000000006,Enjoy the most economic rides in Mumbai Sedan starting 15km amp SUV starting 18 km RideBefikar with,05-03-2021
0.0,RT IDCInd Join our speakers and partners Craw AMDIndia xk127001 DellTechIndia TCS HitachiVantara rajnisharora sourabhc TSBH,05-03-2021
0.25,From problem solving to digital transformation discover top tips and advice from Brian Smith of TCS as he spoke,05-03-2021
0.0,Discover the key considerations to enable process improvement as part of digital transformation as Brian Smith of,05-03-2021
0.575,timesofindia True lol TCS amazon Flipkart Wipro Infosys Cognizant DeloitteIndia Deloitte techmahindracsr,05-03-2021
1.0,We congratulate our Students their parents and esteemed faculty members for excellent placementtcs,05-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,05-03-2021
0.0,RT TCS Medical Devices are continually evolving amp generating newer clinical data We explore implementing AI driven Electronic Data Capt,05-03-2021
0.13636363636363635,TCS dgftindia eMPS challan not link with new online payment mode of EPCG amp ALSError has been showing NO RECOR,05-03-2021
0.0,RT BiIndia EXCLUSIVE TCS CFO explains how the role of a finance head has been changed by the pandemic By,05-03-2021
0.0,Attend Sessions Now BlueStarLtd CoolMyWorld rallisindia TataChemicals TCS,05-03-2021
0.45,Dear respected proud indians i dont have any source in TCS thats way i directly request youtatacomm kramanuj,05-03-2021
0.0,EXCLUSIVE TCS CFO explains how the role of a finance head has been changed by the pandemic,05-03-2021
0.0,RT TCS Medical Devices are continually evolving amp generating newer clinical data We explore implementing AI driven Electronic Data Capt,05-03-2021
0.0,RT TCS Medical Devices are continually evolving amp generating newer clinical data We explore implementing AI driven Electronic Data Capt,05-03-2021
0.0,RT TCS Medical Devices are continually evolving amp generating newer clinical data We explore implementing AI driven Electronic Data Capt,05-03-2021
0.0,The pandemic its resultant flexibility amp remoteworking has given impetus to companies to boost gender,05-03-2021
0.0,GES2021 musafirbala TCS DavidRFinTech look forward GCN SDG5,05-03-2021
0.0,SecySanjay MOSMEA MEAIndia passportsevamea IndianDiplomacy indiandiplomats rpodelhi rpotrivandrum,05-03-2021
0.5,RT SecySanjay On IWD2021 Women from armed forces doctors teachers pilot railway pilots media PSKs gave inspiring speeches on achi,05-03-2021
0.6333333333333333,We are proud of our IT industry but why couldnt government banks make their own IT infrastructure more efficient,05-03-2021
0.0,TCS I am an ex TCSer Recently I got a chance of giving interview I never hide that I am an ex TCSer During Inte,05-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,05-03-2021
0.26666666666666666,RT musafirbala Digital is a great equalizer especially as the world rebounds from COVID19 Looking forward sharing TCS perspective,05-03-2021
0.26666666666666666,RT musafirbala Digital is a great equalizer especially as the world rebounds from COVID19 Looking forward sharing TCS perspective,05-03-2021
0.6,RT TCS We are delighted to share that TCS Hyderabad has been conferred with the Inspiring People Practices Award by FollowCII The awa,05-03-2021
0.5,RT SecySanjay On IWD2021 Women from armed forces doctors teachers pilot railway pilots media PSKs gave inspiring speeches on achi,05-03-2021
0.5,RT SecySanjay On IWD2021 Women from armed forces doctors teachers pilot railway pilots media PSKs gave inspiring speeches on achi,05-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,05-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,05-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,05-03-2021
0.0,sarthaksaxenas TCS somen2u Congrats,05-03-2021
0.5,RT SecySanjay On IWD2021 Women from armed forces doctors teachers pilot railway pilots media PSKs gave inspiring speeches on achi,05-03-2021
0.5,RT SecySanjay On IWD2021 Women from armed forces doctors teachers pilot railway pilots media PSKs gave inspiring speeches on achi,05-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,05-03-2021
0.25416666666666665,RT TCSUKI DrRituAnand of TCS explained how she is working hard to inspire women in the workplace and help them achieve great things,05-03-2021
0.26666666666666666,RT musafirbala Digital is a great equalizer especially as the world rebounds from COVID19 Looking forward sharing TCS perspective,05-03-2021
0.3875,TCS DGCAIndia TCS may pls feel free to call genuinely want to help create a SAFER Simpler more Logical eGCA Web eLogbook app,05-03-2021
0.26666666666666666,Digital is a great equalizer especially as the world rebounds from COVID19 Looking forward sharing TCS persp,05-03-2021
0.4,DGCAIndia TCS until entries are confirmed the user should be allowed to make corrections the Apps are even,05-03-2021
0.0,DGCAIndia TCS SPLITTING OF HOURS INTO DAY NIGHT SHOULD BE AUTOMATIC AS IS CALCULATION OF HOURS IS DONE USING T,05-03-2021
0.15714285714285714,DGCAIndia TCS Feedback on eDGCA site CERTAIN ITEMS NEED TO BE FIXED IN THE PROFILE ITSELF LIKEOPERATOR V,05-03-2021
0.5,RT SecySanjay On IWD2021 Women from armed forces doctors teachers pilot railway pilots media PSKs gave inspiring speeches on achi,05-03-2021
-0.029166666666666664,TCS DGCAIndia shame on the name of TATA A simple job made Super Painful Even a first grader would have done a,05-03-2021
0.5,RT SecySanjay On IWD2021 Women from armed forces doctors teachers pilot railway pilots media PSKs gave inspiring speeches on achi,05-03-2021
0.5,TCS DGCAIndia eLogbook horrendous effort by DGCA amp TCS eLogbook has become the centre of attention sure as,05-03-2021
0.5,On IWD2021 Women from armed forces doctors teachers pilot railway pilots media PSKs gave inspiring speeches,05-03-2021
0.8,lumarid AnnickCharlot TCS StoupasTeresa ToddLaVogue Happy birthday,05-03-2021
0.0,RT TCSUKI How can we reimagine our workplaces to create a brighter future Ramkumar Chandrasekaran of TCS shares his thoughts,05-03-2021
0.0,RT IBMChampions Coming March 10 Catch IBMChampion santhoshramesh in this collaborative workshop created by TCS amp IBM Developer that w,05-03-2021
0.4,RT TCSUKI At TCS we celebrate our diversity and are proud that our UK team encompasses 54 different nationalities But we want to do,05-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,05-03-2021
0.5,RT GuidewirePandC Thank you to more of our GuidewireConnections Gold sponsors IVANSInsurance OneIncSystems OExstream Quadient,05-03-2021
0.5,RT GuidewirePandC Thank you to more of our GuidewireConnections Gold sponsors IVANSInsurance OneIncSystems OExstream Quadient,05-03-2021
0.5,RT GuidewirePandC Thank you to more of our GuidewireConnections Gold sponsors IVANSInsurance OneIncSystems OExstream Quadient,05-03-2021
0.5,RT GuidewirePandC Thank you to more of our GuidewireConnections Gold sponsors IVANSInsurance OneIncSystems OExstream Quadient,05-03-2021
0.5,Thank you to more of our GuidewireConnections Gold sponsors IVANSInsurance OneIncSystems OExstream,05-03-2021
0.0,RT gppulipaka At tomorrows conference speakers include Chief Data Scientist at Oracle Vikas Agarwal Prasant Misra Chief Data Scien,05-03-2021
0.0,RT gppulipaka At tomorrows conference speakers include Chief Data Scientist at Oracle Vikas Agarwal Prasant Misra Chief Data Scien,05-03-2021
0.0,RT gppulipaka At tomorrows conference speakers include Chief Data Scientist at Oracle Vikas Agarwal Prasant Misra Chief Data Scien,05-03-2021
0.0,At tomorrows conference speakers include Chief Data Scientist at Oracle Vikas Agarwal Prasant Misra Chief Dat,05-03-2021
0.6,RT IBMDeveloper Learn best practices for integrating applications Cover real world scenarios from our partner TCS Get handso,05-03-2021
0.8,lumarid StoupasTeresa AnnickCharlot TCS ToddLaVogue Happy birthday,05-03-2021
0.6,RT IBMDeveloper Learn best practices for integrating applications Cover real world scenarios from our partner TCS Get handso,05-03-2021
0.0,RT TCS InConversation with forbesindiaOur Chief Leadership amp Diversity Officer DrRituanand and our Chief Marketing Officer raja,05-03-2021
0.6,RT IBMDeveloper Learn best practices for integrating applications Cover real world scenarios from our partner TCS Get handso,05-03-2021
0.01818181818181817,RT tcsna MampA playbooks increase the chance for optimal execution of the pre to postdeal journey to achieve expected synergies A new w,05-03-2021
-0.1,MampA playbooks increase the chance for optimal execution of the pre to postdeal journey to achieve expected synerg,05-03-2021
0.0,SecySanjay MOSMEA MEAIndia passportsevamea IndianDiplomacy indiandiplomats rpodelhi rpotrivandrum,05-03-2021
0.275,I received my TCS ion nqt result Im happy with small achievementTCS thank you to give me this opportunity,05-03-2021
0.6,RT IBMDeveloper Learn best practices for integrating applications Cover real world scenarios from our partner TCS Get handso,05-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,05-03-2021
0.6,Learn best practices for integrating applications Cover real world scenarios from our partner TCS Get h,05-03-2021
0.0,Head of TMT Sales TCS Priyaka Sethi on coopetition in the tech industry Companies have started realising tha,05-03-2021
0.0,The Tech panel at mediatelco2021 has started tackling the increasing convergence of media and technology and the,05-03-2021
0.0,SecySanjay MOSMEA MEAIndia passportsevamea IndianDiplomacy indiandiplomats rpodelhi rpotrivandrum,05-03-2021
0.0,RT ResilienceFirst Last week to register to our webinar on Decarbonisation in manufacturing where well be exploring the role tech dis,05-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,05-03-2021
0.0,RT TCSUKI How can we reimagine our workplaces to create a brighter future Ramkumar Chandrasekaran of TCS shares his thoughts,05-03-2021
0.05,Deeply honoured to have been recognised Risk Professional of the Year 2021 in the Women in Technology amp Data Awa,05-03-2021
-0.10714285714285716,Working for TCS i believed that investing in TataMotors would be the right thing to do but it has failed miserabl,05-03-2021
0.0,How can we reimagine our workplaces to create a brighter future Ramkumar Chandrasekaran of TCS shares his thought,05-03-2021
0.0,SecySanjay MOSMEA MEAIndia passportsevamea IndianDiplomacy indiandiplomats rpodelhi rpotrivandrum,05-03-2021
0.6,Englishbahen RituRathaur rsprasad Hindus will have to develop their own ecosystem with SM platforms Hope Hind,05-03-2021
0.0,Coming March 10 Catch IBMChampion santhoshramesh in this collaborative workshop created by TCS amp IBM Developer,05-03-2021
0.0,RBI narendramodi PMOIndia TCS BankofAmerica KTRTRS MinisterKTR cbicindia CIA People are asking why you le,05-03-2021
0.0,RT TCS Medical Devices are continually evolving amp generating newer clinical data We explore implementing AI driven Electronic Data Capt,05-03-2021
0.8,lumarid AnnickCharlot TCS StoupasTeresa ToddLaVogue Happy Birthday,05-03-2021
0.011111111111111113,RT GCNIndia musafirbalaChief Social Responsibility Officer amp Global HeadCSR TCS Meet The Speakers of Global Compact Network In,05-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,05-03-2021
0.0,TCS TCS made me fool I got the offer letter from TCS 3 months Back and I had resigned from the current organizat,05-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,05-03-2021
0.5,RT NudgeIndia Today H1B registration begins How many Hindus are clamouring for them compared to Minorities Can Indian IT companies rel,05-03-2021
